0.7291037105 0.2920961446 0.9409787895 0.0324231910
0.6526552986 0.3817227570 0.7583427653 0.7070110845
0.2054000393 0.0306344285 0.3753062989 0.9524302448
0.5344941121 0.4972416986 0.4967631892 0.1284209275
0.8812101182 0.5216766632 0.7543145099 0.5637143502
0.7574428589 0.3185075256 0.4227163238 0.9978811804
0.9063964308 0.2921868440 0.8985792167 0.3430298271
0.9842010230 0.9803649401 0.1274048982 0.7018074016
0.0815628582 0.7803426657 0.3821078502 0.2393696480
0.9609425671 0.2832270035 0.4583865376 0.4306948424
0.8832877520 0.2073860077 0.8878540165 0.0791740990
0.5036563520 0.9110158483 0.0693660459 0.5395597265
0.1290724471 0.6028928286 0.9036284751 0.7409575196
0.1697908878 0.4139892238 0.2635523636 0.5433530475
0.7134486937 0.0650983521 0.0241386719 0.5846562757
0.8367888482 0.7762827754 0.1889770766 0.9664587355
0.4473643209 0.6598891639 0.5507733603 0.7657735521
0.1363529027 0.1203127876 0.0674611059 0.8861092224
0.0751061785 0.1249986337 0.2523523482 0.1995079238
0.6845495767 0.5114723995 0.3060078042 0.7744000372
0.8719143787 0.0202516663 0.0534680088 0.6046000117
0.3052983861 0.4877417481 0.9785616482 0.6307587713
0.2890256666 0.2489173357 0.2559474309 0.6215111269
0.9268648673 0.9288829038 0.4974911489 0.0462415424
0.4108507018 0.4886153521 0.2380993585 0.5260724677
0.0080162843 0.9326194990 0.0736177454 0.1723323729
0.9027720386 0.2384208558 0.7823766906 0.6829705368
0.9192198908 0.8325059794 0.0747195957 0.0135290322
0.5743974725 0.2438594656 0.7441059712 0.7940734465
0.3959886885 0.2812283962 0.7764539267 0.3759175357
0.1278401444 0.6630163175 0.5326299724 0.4341955073
0.8181462040 0.5266920390 0.4092969687 0.8954194013
0.1365748458 0.5804730728 0.9208420996 0.0785890320
0.9386806895 0.8571826144 0.1719034807 0.6233794783
0.3427305895 0.4104125830 0.2041431289 0.1828637039
0.1767450792 0.1413615366 0.9649944544 0.8264969924
0.5241614951 0.2380591533 0.7674439978 0.4660036363
0.9880268285 0.9872739714 0.0191395853 0.4917029654
0.1362078481 0.7178140180 0.8506532650 0.1914002372
0.0838553437 0.3604979069 0.5848689652 0.7651674630
0.9147803127 0.2427090870 0.9852955377 0.5247608808
0.2051310478 0.3307692498 0.8998204850 0.1963506156
0.2317134416 0.4411963753 0.3733300903 0.7293865294
0.7990163416 0.3616244227 0.8455590423 0.8791966931
0.5712382049 0.2749486463 0.6718452792 0.7476659606
0.2952183833 0.2316040879 0.0147476432 0.1409198380
0.0559283392 0.0375387102 0.4365813329 0.4479913771
0.5976574529 0.0165200938 0.7955648005 0.1636894958
0.9914074345 0.5761504150 0.7089710142 0.7778767835
0.1603537006 0.0214748561 0.6621967148 0.4102757275
0.6185579389 0.6976907821 0.8729345986 0.2175544836
0.6306029938 0.4031826273 0.1131940223 0.5253009341
0.0241418550 0.4730479573 0.5583780196 0.7692192018
0.7487554250 0.4355609190 0.4301477362 0.4419983170
0.5160188378 0.2350243213 0.5679803313 0.2488024054
0.4645580954 0.1186825163 0.1674873271 0.7207143180
0.2929461530 0.3901166320 0.1700699004 0.3847405103
0.3233654537 0.4315997733 0.6052138450 0.6187558905
0.1604912129 0.5050653636 0.8966107705 0.5880038056
0.1717822848 0.3524745988 0.8634663008 0.1246274536
0.0707178060 0.2412101077 0.8438037831 0.4438440340
0.3195122746 0.8484726773 0.3615454420 0.0675839646
0.6798751687 0.7954026530 0.2451186168 0.4531551303
0.3094562860 0.7989243084 0.9728555888 0.1712263053
0.9055555424 0.3890349967 0.8885677765 0.7398987438
0.2616871798 0.2540674382 0.2383653132 0.5988722468
0.5480805688 0.4655353857 0.1659917693 0.9674519837
0.0906826255 0.7949534769 0.8310614915 0.5913509864
0.2316722789 0.2951425911 0.5047567147 0.0486045144
0.4531611209 0.4373944148 0.2524030929 0.9854057111
0.4125598966 0.9506587675 0.5268658712 0.8830919306
0.8498252358 0.0953082375 0.6367490812 0.4021149500
0.4486359377 0.9445163865 0.3726738970 0.6973964447
0.8083993858 0.6996679315 0.7682175323 0.4155131972
0.1884126888 0.8838594445 0.7313266216 0.7354638501
0.9602535895 0.8457216313 0.0701583154 0.4443259095
0.9833793306 0.6789366268 0.6614479932 0.5575279847
0.1603218916 0.3436877872 0.0619812235 0.6669256695
0.2402354312 0.9151593220 0.9599661332 0.3262386620
0.7827050253 0.6503727832 0.7063766733 0.4166930080
0.3376313445 0.3848729826 0.8865400989 0.7755218701
0.0422668059 0.1939389791 0.5971950850 0.5149219929
0.6923565960 0.5976122885 0.9483148066 0.0815304176
0.3294294153 0.4699940178 0.8246845954 0.4767341209
0.2053475677 0.6517027752 0.6116247334 0.3476197791
0.3901189853 0.9809123328 0.6643335170 0.6578870886
0.1180964024 0.3568765543 0.4333699139 0.3163980219
0.2387559266 0.1088011012 0.7717876922 0.7780568296
0.2660716669 0.0695884445 0.2188459742 0.5158388695
0.6172327546 0.6870716575 0.7804549291 0.1038419433
0.5165352789 0.4455725042 0.6249387727 0.8416473510
0.9843224296 0.8690116291 0.6412095138 0.7851197601
0.7859660980 0.6318642003 0.3364478143 0.1823467838
0.4759720543 0.0310713014 0.9348058441 0.5022209220
0.3005375454 0.3356828447 0.7216149353 0.3002854278
0.4595807909 0.9324603434 0.6422804706 0.5698603160
0.1389490931 0.8321616701 0.2397026977 0.8747664579
0.8687917484 0.5723576706 0.1910470103 0.1496391072
0.6907561603 0.4535584085 0.0002967647 0.8119325817
0.8579917226 0.1326428930 0.3535825866 0.5362287672
0.4918249322 0.9177433891 0.1236512579 0.4707394073
0.0431269212 0.2652825128 0.9485718855 0.1337052573
0.3500834182 0.6690084673 0.8889959270 0.0241776314
0.2470278891 0.0504336473 0.5473772324 0.1436466539
0.0117585741 0.0769348574 0.1481416745 0.4309159884
0.5624584646 0.9819905988 0.6465823142 0.1379833421
0.1381069584 0.8344236233 0.3056853478 0.5475308474
0.2195823978 0.7501884465 0.9979090321 0.1469961775
0.9753966763 0.2262726028 0.5359763699 0.8686039480
0.0422868581 0.5925059903 0.3883752227 0.5510105772
0.7448646341 0.2012683550 0.2644834671 0.3706950864
0.7354202826 0.3336939194 0.3752291661 0.3211446104
0.0263814909 0.1789474759 0.6728005876 0.1874083704
0.5471327711 0.6294579090 0.2971007742 0.5492387555
0.2473916271 0.7365119361 0.1048563971 0.6415065207
0.1670911399 0.5931036034 0.9245970990 0.4414636112
0.4866230897 0.1249478504 0.2202043132 0.8128893196
0.5724935507 0.0956797623 0.2903444318 0.8036894685
0.2177002080 0.6331998646 0.7218349537 0.0608990900
0.0364708632 0.7120973480 0.6810770825 0.7906587634
0.0083808713 0.5672848970 0.1883773091 0.5802311999
0.7618076707 0.7977305897 0.0240902572 0.2823635069
0.3056486718 0.3613987811 0.4017517481 0.5943456232
0.3703271388 0.0079154905 0.6348516765 0.6082495661
0.2521855394 0.5828204994 0.9577551531 0.7199477051
0.0333782646 0.1656235181 0.7010762377 0.8849828275
0.1739119171 0.2241168900 0.6063024690 0.1228395099
0.9041025351 0.7273867452 0.3633528163 0.2343823594
0.6597965588 0.9968843271 0.4988041870 0.7287205394
0.6325254269 0.9008758216 0.1002144699 0.3603456562
0.3326090884 0.4643668511 0.6310679113 0.0521731225
0.1154488614 0.8524151605 0.6210470901 0.4978209009
0.0240859852 0.5686713262 0.9384809540 0.6089521125
0.3354249342 0.9040188003 0.7516209748 0.3981235618
0.0233788527 0.2746780878 0.9140836935 0.7434742213
0.9322656652 0.9053450508 0.5613540311 0.7999156312
0.4200319352 0.9884974438 0.8370535030 0.6803279926
0.9476388708 0.5177428968 0.3245947000 0.6509970945
0.6163227137 0.7202747083 0.2017833154 0.2781512846
0.0494113891 0.1446370355 0.1079760073 0.6039079786
0.9178502816 0.4935744612 0.8722523581 0.3015347911
0.7169287050 0.9177172206 0.9401458135 0.5560395264
0.2287248903 0.2049597747 0.1497728150 0.2057459709
0.3093848871 0.2984917275 0.4356762236 0.1535876032
0.5684935673 0.3982704346 0.0225283144 0.0301497207
0.7420617966 0.8828046018 0.6512231114 0.6890468484
0.8127109538 0.9222850009 0.1577148689 0.2719072392
0.5339935467 0.2696270270 0.9319727642 0.4954682227
0.1435277193 0.7107016558 0.3913538371 0.2720959478
0.7399318299 0.1925999512 0.0002664068 0.0065160877
0.6256671870 0.7604499954 0.1372985882 0.1829497041
0.7134316586 0.3051367741 0.9137863389 0.5512760679
0.9313211156 0.5839882917 0.3107963868 0.0060870129
0.4759860143 0.9661064460 0.8978891480 0.1867976046
0.5290702351 0.9634081837 0.2963607247 0.4234242870
0.4693564954 0.9908249795 0.8425547812 0.9163784447
0.0163662837 0.1665392693 0.3698855013 0.5793184432
0.9632560167 0.6756027347 0.1119264393 0.0903663867
0.9081949959 0.4671008970 0.1638441385 0.5907115072
0.3967387237 0.7421473088 0.3164660540 0.8166973057
0.2263919754 0.4556314391 0.1728544599 0.9303578596
0.4187189027 0.8364019218 0.6553730014 0.1584080684
0.7493110191 0.3424029631 0.5548854341 0.5606473371
0.9130029147 0.8757876727 0.4135100992 0.0071796439
0.8499196680 0.9212679475 0.6750694356 0.1141237647
0.4307569299 0.9565818497 0.1699125486 0.7521785227
0.7695571171 0.6725942794 0.9568812587 0.8528644727
0.5133039811 0.2111891587 0.3213664367 0.6583282724
0.6017123850 0.2844942842 0.2270627861 0.3003855987
0.0259461523 0.3592795994 0.6673192408 0.1517365309
0.5048157134 0.1162947087 0.4965602404 0.9128689181
0.7047445290 0.7829708857 0.2637453262 0.1586221570
0.3799062065 0.6425675669 0.9612974936 0.7786442216
0.6421296025 0.1704985342 0.9320027908 0.3942110214
0.3866766507 0.3949718466 0.2109517149 0.3399730481
0.7249924585 0.9268995783 0.4838359914 0.1765515652
0.0120854972 0.2104880124 0.3785096270 0.1465481358
0.9767728018 0.9379018156 0.6466497403 0.2359323545
0.1326680941 0.1569033783 0.2741547866 0.9217914323
0.1646760298 0.8191700617 0.4985616822 0.8830972558
0.5041073796 0.4532798540 0.3725905400 0.2275877214
0.3064390655 0.7077492540 0.9948880096 0.5267352689
0.2698652190 0.1507863936 0.3101740168 0.0811742081
0.9804083395 0.1193570046 0.3242561448 0.9629895244
0.3111420414 0.6513765090 0.2340226437 0.9636819951
0.8990288321 0.4018659532 0.7680166740 0.9269796562
0.6914660099 0.1061756045 0.2835178595 0.5320379212
0.2890486348 0.2368868106 0.5045782609 0.4269808460
0.5822830621 0.3908053892 0.8662772266 0.7540248905
0.3613153524 0.9476925129 0.3295138363 0.5263459221
0.0383648806 0.7958156878 0.8316224411 0.5322705474
0.6302281954 0.6765435922 0.3409481608 0.5069169433
0.0687027301 0.3802316806 0.7475858635 0.5792222085
0.3941044743 0.2167070222 0.7899326587 0.6347341947
0.2327365305 0.9576685338 0.7387613352 0.0102618774
0.7172851858 0.3526207188 0.2409993251 0.7165341592
0.7522028491 0.1107423228 0.8641220541 0.6889140953
0.5048698539 0.9265917869 0.8708144126 0.7639585970
0.5409361819 0.6399292805 0.4090012915 0.4954489545
0.9030146673 0.5498933814 0.7528514574 0.5523775450
0.5379225326 0.8612167638 0.0187425636 0.6000903787
0.7378282523 0.2364851362 0.6623910929 0.7412866653
0.3210228495 0.2979819878 0.1790187256 0.7373553143
0.7352301151 0.0137341567 0.4077045959 0.0477481895
0.8460514057 0.4709954948 0.1315074260 0.8597413706
0.4207552085 0.7201826103 0.0272950752 0.8102163173
0.6499638109 0.2329696918 0.0877573286 0.5210135923
0.1762021842 0.3317411939 0.4345239690 0.1396742033
0.3082951851 0.6342377287 0.7666512057 0.9736153695
0.8469658043 0.5957306684 0.5022936911 0.9561057922
0.5940865057 0.2351559103 0.7227445692 0.9658134665
0.3662306665 0.0273670759 0.1538860597 0.0208658631
0.4661074472 0.2529468393 0.8199300476 0.2094763600
0.2249594461 0.7334625090 0.9754792825 0.0382413916
0.6923659949 0.8603957583 0.8589204893 0.5637430231
0.6491319177 0.1768281980 0.7673869655 0.9089810381
0.4891826685 0.1166010463 0.3708288861 0.1506371560
0.8158338688 0.0529292950 0.1619821986 0.4043831071
0.5257419935 0.3203583044 0.0494414616 0.1206603850
0.2246006655 0.5245748796 0.7647135604 0.4147492714
0.4406020689 0.9121410040 0.2667950134 0.8627747142
0.0006863703 0.1444617020 0.0861387707 0.6099120983
0.9760996015 0.6780421373 0.8920716219 0.1471692529
0.0217835243 0.8130125218 0.3424041344 0.7865584395
0.5414779612 0.3381600871 0.2990772745 0.9333575266
0.6369135158 0.8140453737 0.4511445557 0.2563926158
0.7935813301 0.0399538712 0.3261032279 0.3242032862
0.1184537251 0.4561694760 0.3957755764 0.6869391933
0.5680751737 0.5475741949 0.4334471527 0.3477818000
0.7766301170 0.5189178113 0.5338482400 0.1070517842
0.8832194809 0.3569483582 0.7591856872 0.9922383698
0.7481114233 0.8723014999 0.3585185040 0.4139142965
0.8081767871 0.2417807398 0.1884898268 0.1726261208
0.6794813858 0.6062806043 0.8346505287 0.8618125498
0.1781035877 0.0755229584 0.3968495550 0.4250525564
0.3753270333 0.7546610543 0.7496624420 0.7953810190
0.2096611360 0.3143307078 0.1454972496 0.7169737015
0.1668467820 0.2378056515 0.4943972525 0.1945364340
0.2764251369 0.0749807411 0.2917367100 0.2554212752
0.4495199235 0.5901029129 0.0509896568 0.3221535840
0.8089295682 0.9744598952 0.4836047531 0.7270126866
0.8713260074 0.9115218557 0.1230579033 0.4377496293
0.6059437204 0.5132789780 0.0901795554 0.2300552877
0.2143126934 0.8891293436 0.2844538091 0.0317928098
0.3345115621 0.2651624616 0.9796918277 0.0682103813
0.4389171248 0.2040823066 0.1175800103 0.3235603289
0.3166585110 0.1148831698 0.7901321905 0.3452667942
0.1435206567 0.7779390076 0.7965531365 0.8358446686
0.8569913077 0.6658380618 0.5910818103 0.8641349824
0.9843719500 0.7885471907 0.2464835644 0.0890962647
0.9739374125 0.4987690511 0.5636315152 0.8359099053
0.0658441827 0.6177460502 0.9168237040 0.0602007540
0.7435402689 0.1838699492 0.0914611895 0.3666966059
0.5007576870 0.7136334204 0.6114531087 0.8703689471
0.2011858730 0.4923025681 0.0037690652 0.8126064662
0.7317316103 0.1282976217 0.6197385213 0.2430300542
0.7210888032 0.3342765703 0.5306764618 0.5457667735
0.4172970245 0.5682375972 0.6717504589 0.0853285485
0.9475629920 0.2519126538 0.6158858829 0.4350322310
0.4821002965 0.2413892606 0.2439638918 0.0412549330
0.2982374487 0.5844785929 0.3379747548 0.3355388690
0.2732932271 0.2905946642 0.2992124104 0.8027967811
0.6025095820 0.0661603356 0.4793449404 0.0895554851
0.3930144848 0.3737970700 0.8815365781 0.5121251124
0.9835777309 0.5499620000 0.3226451356 0.7509009232
0.7435434545 0.8134191239 0.9883455035 0.4254396481
0.7688964334 0.5122876698 0.1416199497 0.9069798917
0.6281484937 0.4744785641 0.5698220413 0.6832297819
0.6246406317 0.8435669201 0.7176395490 0.1852622515
0.8271942080 0.0266935292 0.5116030806 0.1695319390
0.8806484804 0.3596395030 0.3701312595 0.5294542517
0.9890873668 0.3760697468 0.1859874165 0.6280737703
0.8374846274 0.6136554037 0.3041226400 0.3366399416
0.8780117454 0.4083777790 0.1159590306 0.4477934650
0.1550999394 0.8063334347 0.2648773118 0.8797807798
0.3474787252 0.2487789790 0.7971720019 0.1056818337
0.1648456704 0.5929360117 0.6583850405 0.6332788750
0.8817355291 0.6422112663 0.9576735236 0.8022539340
0.1795388632 0.2259907319 0.1415451301 0.9233936383
0.7277660925 0.3021159227 0.4485928026 0.3706736468
0.7164133500 0.4649908889 0.0419746308 0.2927152108
0.4699998230 0.0756085623 0.1613177487 0.7218827416
0.6704470903 0.2520020900 0.5961293383 0.0785634608
0.7817066301 0.2444349704 0.5153123708 0.1283529411
0.4144625842 0.3324178173 0.6149219390 0.2730150064
0.0223473931 0.0758234336 0.1913452320 0.1732193848
0.2175992303 0.2081260051 0.1747160267 0.9118363997
0.3082231908 0.9231243085 0.1112246441 0.2862185769
0.0407557340 0.5742549016 0.5642792104 0.8255377333
0.1410064256 0.2141601845 0.1000629171 0.3770563169
0.6756261325 0.6854488816 0.8110947594 0.2532742095
0.7641186782 0.6056796094 0.9601008932 0.4913664878
0.8840895113 0.1565209891 0.6110685557 0.1932258993
0.7815991239 0.5964564248 0.2345489576 0.5615944457
0.3474536600 0.1624741282 0.2571160069 0.3550654171
0.0342126866 0.7322191283 0.4733824640 0.2965838600
0.4586553630 0.5352868335 0.0635154896 0.1681530641
0.2073152175 0.3218396829 0.4886274315 0.7827351599
0.1763556489 0.2219693460 0.3589610442 0.9268096482
0.2570151478 0.5462798422 0.4254950133 0.9684295590
0.4869333520 0.4092581809 0.5537322714 0.5708614921
0.4951706559 0.1294222705 0.2121154479 0.8144006734
0.3392951576 0.0917610439 0.6383371197 0.2143512432
0.9863721030 0.0111121548 0.1106498619 0.5344844178
0.7177487782 0.0574928132 0.9654941118 0.0165507850
0.0270609149 0.7468863213 0.1733434121 0.3226583716
0.8013278350 0.5081176228 0.1961702470 0.2823245336
0.1914968120 0.6077690573 0.2072271060 0.9840066311
0.1466990733 0.9777214142 0.7673900763 0.4033290216
0.7424735206 0.9306494847 0.3914391564 0.8717492923
0.3643910778 0.3230578198 0.4807996510 0.3586997921
0.6731447447 0.6966625139 0.7937091028 0.0305201676
0.7035489873 0.4707078463 0.8272778417 0.7128397459
0.3852930800 0.0643218246 0.9015335265 0.7015226761
0.5802057732 0.2714136109 0.8289611252 0.7940371703
0.8990588025 0.9117666263 0.0614868263 0.2700439077
0.3667525301 0.6029960998 0.1645977625 0.6690048860
0.7937249901 0.2311668568 0.3796828525 0.0296627695
0.0757272811 0.7737009677 0.0104942986 0.1335247871
0.5583210032 0.6747475146 0.6864536201 0.7259803427
0.9579728224 0.3996817847 0.4074252605 0.7438224207
0.4581200982 0.5497984957 0.8207820912 0.1680257226
0.7332454280 0.7712046829 0.3494774100 0.8644773497
0.3598210872 0.1188332156 0.3094445042 0.9125032902
0.9508063387 0.1925478059 0.9705737753 0.4706655716
0.9417212321 0.8104521270 0.7581760248 0.7449114543
0.1279957685 0.1757754417 0.6533450713 0.2796903288
0.7223683968 0.8272501275 0.4004633647 0.7960891302
0.5196180383 0.7690246712 0.3745981745 0.5857223724
0.9042792866 0.7726895711 0.4820871726 0.1293095995
0.7220460876 0.3292677469 0.1794446813 0.1728066922
0.3590680144 0.5144917174 0.6201036698 0.9238712813
0.5615216549 0.9935471875 0.7679058693 0.8821718543
0.5434950748 0.9644203892 0.0526590438 0.7274658111
0.4439077033 0.2650144451 0.1480782239 0.1690881460
0.0099256577 0.9998068603 0.9456807533 0.7270284466
0.4799950317 0.1065639550 0.5477134174 0.4877188090
0.8643168300 0.9702759966 0.2931627840 0.7075464731
0.1760443034 0.8997493449 0.7582252663 0.6356576877
0.9935892302 0.0527403359 0.8852906665 0.7982377055
0.0863879002 0.3063754705 0.6385017994 0.2078269193
0.8199744798 0.9240610855 0.5528812462 0.4921056467
0.8030405488 0.2286609013 0.2391687170 0.1338578416
0.3483880653 0.1843485605 0.3616321954 0.3135611577
0.6758152184 0.8514461642 0.8840808306 0.1589540938
0.0313532414 0.1464709907 0.2894391879 0.8811535102
0.4736052755 0.9388576798 0.4722402254 0.6183815137
0.5415643864 0.0951793162 0.1407096133 0.6980720932
0.9353945049 0.6674578253 0.4021485491 0.2326058782
0.8588155914 0.6045199626 0.8196122564 0.0529231808
0.6416356923 0.1914956605 0.3526844182 0.7535941324
0.3397973557 0.2398508062 0.9086014292 0.0955849347
0.6795508993 0.8461779275 0.8055851565 0.1280637008
0.4245506397 0.1608320360 0.9492204171 0.8284037840
0.3421605928 0.9313426703 0.6183375332 0.5178856558
0.8238507683 0.6779984645 0.7744467466 0.2668273211
0.0782804070 0.5896853045 0.9325574319 0.4639867418
0.0561231208 0.6515456201 0.0205466080 0.9827110967
0.1146848521 0.6991765208 0.8593288378 0.6392786547
0.5978002574 0.6048858234 0.5781674392 0.6176116660
0.2026231629 0.4256819450 0.5755534146 0.7036215062
0.8616564605 0.5227268683 0.6606189820 0.6110582548
0.3925372623 0.5488473099 0.8464139280 0.0021251129
0.2456511580 0.3123339587 0.3125438361 0.4260368318
0.7938054450 0.5133761744 0.3071511425 0.7718581271
0.2444548918 0.5011258278 0.9610915788 0.6625972883
0.5311487900 0.3539891464 0.1710776014 0.8213194064
0.2892667018 0.9154569395 0.8420456992 0.3408925470
0.1872594674 0.6309285358 0.3496569822 0.8442609401
0.1087888010 0.6105375782 0.8045950447 0.9489279657
0.7443412994 0.0105057504 0.6679170359 0.0215870611
0.0105950588 0.4554314178 0.8769075352 0.2728078495
0.6485525203 0.2397699083 0.8688664610 0.3109346266
0.4234168946 0.4612660161 0.0466255063 0.7729373819
0.9499093570 0.0397062735 0.9333378281 0.3269940214
0.2487358593 0.6965906970 0.7633288243 0.8619377892
0.2227222227 0.1573581732 0.6803575359 0.4140887726
0.0162703712 0.7674808087 0.6586964376 0.6354176568
0.6880541956 0.1968660061 0.2026647700 0.4931993811
0.0019500773 0.7804648857 0.3488035661 0.2130784530
0.3660415416 0.6774180153 0.1696305194 0.7615904134
0.4064242695 0.2636792184 0.4724501875 0.9549311877
0.8510261843 0.3399972495 0.1121032285 0.1019625821
0.1408832510 0.7540186639 0.8537792033 0.6777643898
0.5129789187 0.7751438476 0.8188270920 0.7483337291
0.2187780676 0.4613713642 0.2034578154 0.4956968354
0.4008372337 0.5581343695 0.2418912659 0.8619762672
0.3197504429 0.5974460780 0.5032802699 0.9326846642
0.9876585119 0.1637035753 0.4693364883 0.3414590583
0.2379091364 0.7649533734 0.2531217298 0.2835706037
0.3969295531 0.5544382424 0.7055629110 0.4524074116
0.8443124241 0.5636200913 0.2633614222 0.3510604332
0.6990427084 0.6665551433 0.2355286909 0.0818291979
0.8586304766 0.6400879140 0.2128803250 0.5484740057
0.3112905271 0.5321617901 0.4573516482 0.0170359450
0.0122517738 0.3069600998 0.2285041525 0.0969391299
0.7668522713 0.5504318537 0.5916281871 0.2271469495
0.1921551700 0.0564860279 0.0044042512 0.4487325904
0.1813589032 0.4960189644 0.7860141092 0.7286694362
0.0187564539 0.5363491155 0.1280970892 0.1516415363
0.5206144709 0.2921493388 0.9727413302 0.8356576652
0.0673235360 0.5402584137 0.3448448582 0.2006350414
0.8535580035 0.5980285985 0.9816348630 0.7010133921
0.2290475796 0.0792152119 0.2434989303 0.1074605573
0.6831729528 0.7526442066 0.2139816560 0.8885344639
0.6286896058 0.5456303926 0.5518906079 0.8233375678
0.9615467175 0.0805214844 0.4102274069 0.3267820997
0.0602430691 0.4031508966 0.6913715165 0.5903922427
0.2352760776 0.4757331486 0.7373484548 0.2707256599
0.0127841443 0.9676147799 0.2425729280 0.2478766640
0.4648579337 0.4963276403 0.4190559225 0.3897927443
0.6807596763 0.0646814295 0.6272965320 0.6352431236
0.6217119966 0.2168262058 0.5694566752 0.1396944857
0.3680682046 0.9471934394 0.2223656507 0.6122692967
0.6215095883 0.6707745368 0.4526666829 0.9339978109
0.5590051552 0.2088201281 0.9745574937 0.8826931205
0.1201469887 0.0873615772 0.1145949462 0.3923378101
0.8025006207 0.0345637753 0.3435239501 0.2545770210
0.3494975138 0.6674826643 0.7156061492 0.2661333568
0.9611203088 0.8480095540 0.6540318480 0.5493380436
0.6703930929 0.9911317300 0.3987478215 0.7186778142
0.6023262803 0.4362042524 0.5307442853 0.3101046539
0.6519958833 0.6862642971 0.6353242960 0.1900645199
0.9769394712 0.0673532698 0.4401965713 0.3817004395
0.3799518340 0.6057591054 0.7901534539 0.7284390431
0.4429948387 0.9993943923 0.5286313995 0.2874984041
0.4207345822 0.3988548517 0.1619519751 0.1802673485
0.9641556140 0.3934203026 0.8534328768 0.4958937318
0.5219427530 0.8046661578 0.8349261115 0.3080949144
0.3531711523 0.3340414384 0.9726184761 0.8127008713
0.9398862184 0.3755590724 0.4094013151 0.0915370426
0.3016701405 0.7420070693 0.6728893389 0.4941572434
0.5204412406 0.1459883302 0.8474853419 0.8394547962
0.2139353922 0.7074092389 0.1835405868 0.5575970052
0.1823713401 0.8213405449 0.6918286739 0.2052660406
0.4508023006 0.8103671064 0.7882276035 0.4942411478
0.5924646175 0.0807149782 0.8800037111 0.8732841671
0.2120525982 0.1326008736 0.9123197252 0.9324100462
0.6660812125 0.5299857690 0.3578538032 0.5140976813
0.5952149843 0.5262253881 0.4165417026 0.5203432318
0.6030846061 0.9358959660 0.7026663772 0.2372929225
0.7896350254 0.7246068823 0.6631595734 0.0231404406
0.2317551596 0.1453652385 0.9215657683 0.6066340259
0.6112634974 0.0083845701 0.7488868812 0.8673267928
0.2544781919 0.5489169882 0.0439242200 0.5772837796
0.4502240767 0.9789080988 0.5670637496 0.8307135314
0.6237831677 0.9095733220 0.1417263632 0.5384904467
0.3066910639 0.9956477007 0.9188336547 0.3291996473
0.7380389895 0.6236399623 0.8059824117 0.7127921503
0.3175283617 0.1287726123 0.9757338720 0.5282741562
0.8031937903 0.2418556203 0.2346727308 0.7605871522
0.6539823053 0.3924664064 0.1900255354 0.5657070801
0.0846971819 0.9476760901 0.1371699954 0.6054861325
0.0487406485 0.2387525745 0.4886406154 0.4935152293
0.6009812032 0.7604848198 0.6185785483 0.8578862470
0.3230138869 0.2618158876 0.2824021054 0.4585020483
0.1013270300 0.5119280740 0.7392062208 0.9040596255
0.7655878540 0.3608651002 0.9485079246 0.7530720328
